30.21429,24.79167,14.3125,54.95833,78.22222,80.70588,39.90909,64.26667,73.32353,51,0,0.1111111,3.4,76.52941,41.6
30.21429,24.79167,14.3125,54.95833,78.22222,80.70588,39.90909,64.26667,73.32353,51,0,0.1111111,3.4,76.52941,41.6
30.21429,24.79167,14.3125,54.95833,78.22222,80.70588,39.90909,64.26667,73.32353,51,0,0.1111111,3.4,76.52941,38.44444
30.21429,24.79167,14.3125,54.95833,78.22222,80.70588,0,64.26667,73.32353,39.55556,0,0.1111111,3.4,76.52941,57.23077
30.21429,24.79167,12.88889,54.95833,78.22222,80.70588,31.55556,64.26667,73.32353,39.55556,0,0.1111111,3.4,76.52941,38.42857
30.21429,24.79167,68.8,61.54545,57.64516,0,40.71429,67.18182,73.32353,0,0,0.1111111,0.05882353,76.52941,28.72727
62.33784,24.79167,34.55556,99.77778,57.64516,100.902,14.14706,53.45455,73.32353,43.25,0.2727273,60.88889,0,76.52941,26.375
54.33721,24.79167,34.55556,72.44118,62.8022,50.88571,68.52174,30.16667,80.775,0,0,45.36364,0,64.94667,0
40.64,0,34.55556,67.61905,8.285714,53.01961,28.25,42.25926,94.16129,0,0.9019608,71.5,0,78.20833,5.913043
48.12903,0,34.55556,99.13333,96.24691,88.76923,7.333333,37.53846,78.90909,0,0.07142857,0,68.69444,10,0.1818182
64.53171,0,50.8,99.13333,59.5,88.76923,0,37.53846,65.93103,0,0.1724138,52.96053,0,60.72131,27.80645
67,34.22222,54.52381,103.1176,99.36111,97.72727,21.52381,47.36364,90.31579,101.2909,65.48148,52.96053,11.35714,100.0408,41.22222
95.49398,6.571429,63.2,63.03704,62.85185,0.03508772,0,45.42857,68.02632,0,0.1081081,52.96429,78.64444,58.67901,98.8
56.16949,6.571429,63.2,77.78571,62.85185,55.225,0,49.77778,65.2,0,0.4705882,54.85075,0,61.07143,46.06
5.266667,22.66667,63.2,89.73333,69.5,81.10417,16.26667,60.22222,81.58333,0,0,4.7,0,72.40741,0.01704545
5.266667,27.64286,0,78.80357,62.26316,57.13559,0.02040816,33.52941,66.42857,0,6.457143,62.41667,0,55.51515,0.4166667
46.41379,33.88889,51.5,69.31818,66.67327,39.54054,51.12821,47.74576,78.14286,0,0.1052632,47.38095,0,58.32609,0.04385965
66.03846,32,67.27273,90.5,60.29412,93.49057,0,62.13235,74.8,0,0.06976744,65.70968,49.86957,74.88406,0
66.03846,32,67.27273,90.5,60.29412,93.49057,11.3,62.13235,74.8,43.3,0.06976744,65.70968,0,74.88406,0
42.46154,32,67.27273,90.5,60.29412,93.49057,35,62.13235,78.54167,43.3,8.571429,0,0,20,0
57.09434,32,67.27273,86.53846,63.87179,66.93103,51.7561,55.79167,80.45833,0,0.3333333,53.20455,0,69.73333,55.3871
67,32,67.27273,75.59459,60.21429,70.04918,0,48.31818,79.88889,0,0,34.5,62.85455,11.77778,63.96154
65.66087,32,55,87.96552,83.4,70.27957,0,52.46667,72.73684,2.657895,0.06818182,63.25316,60.7013,91.16129,72.26016
68.22807,7.487179,22.7,66.1087,54.25532,58.30159,59.31746,51.875,57.95455,0,13.2,49.43636,0,51.41176,2.980769
40.77778,25.68,5.538462,94.08333,54.28571,91.77143,41.75,59.12,61.65625,0,0,59.85185,64.95833,24.5625,72.09677
66.11111,25.68,5.538462,50.45455,0,78.73958,35.5,100.3846,79.41667,0,0.1333333,56.7,64.95833,71.4375,68.48649
72.77922,27.45455,3.307692,50.45455,0,78.73958,64.3617,100.3846,70.43478,0,0.05882353,48.11111,12.2,58.2439,39.47368
55.21053,20.3125,3.307692,50.45455,0,78.73958,50.57971,100.3846,60.03571,35.77778,0,10.26829,0.07142857,33.81818,39.47368
6.210526,0.6538462,3.307692,84.54839,58.29851,92.26923,58.36364,56.37838,91.67742,0,0,0,0,91.09375,46.48276
68.52459,0.6538462,61.5,80.33333,71.57746,77.84444,0.6575342,49.77778,78.7561,0,35.41176,84.59615,37.12195,75.55422,58.70588
0.03703704,0.6538462,61.5,72.4878,55.67442,64.61,43.55556,55.08696,72.075,0.1071429,25.6,26.64286,3.230769,50.63636,0
58.41892,27.5625,47.44,95.61111,84.79592,67.14286,34.34848,54.35294,74,0,37.97143,57.62,47.73438,63.45283,1.227273
58.41892,27.5625,47.44,95.61111,84.79592,67.14286,34.34848,54.35294,74,0,37.97143,57.62,0,63.45283,0
58.41892,27.5625,47.44,95.61111,84.79592,67.14286,34.34848,54.35294,74,0,37.97143,57.62,0,63.45283,0
58.41892,27.5625,47.44,95.61111,84.79592,67.14286,34.34848,60.8,74,0,37.97143,57.62,0,63.45283,41.22222
58.41892,27.5625,47.44,95.61111,84.79592,67.14286,28.4375,60.8,77,0,34.33333,57.62,0,56.4,63
68.07273,27.5625,47.44,72.54348,69.2439,69.52381,66.16667,58.7931,77,0,0.1428571,54.42105,67.33333,30.33333,32.77778
56.91892,18.66667,8.222222,79.98485,75.7,79.28571,0,61.80645,73.86207,0,0,54.76923,0,64.39683,0.6315789
56.91892,18.66667,4.470588,60.54167,53.375,69,0,63.45455,67.06452,0,2.5,40.5,0,47.53488,0
56.91892,18.66667,4.470588,86.53846,68,75.2963,0,60.5,72.83333,0,1.181818,40.5,0,57.94595,0
56.91892,18.66667,10,86.53846,68,75.2963,0,60.5,72.83333,41,1.181818,40.5,4.588235,57.94595,1.76
0,18.66667,10,67.8,52.15,61.75862,63.4,60.45455,56.45714,0,42.66,44.24,4.588235,5.7,1.76
38.51667,0,37.26531,83.13043,62.41322,0.04166667,58.82022,44.84211,77.86957,55.48571,0,89,43.34483,70.9,33.03922
38.51667,0,37.26531,65.10714,41.3,55.75,58.82022,54.80769,77.86957,55.48571,0,89,43.34483,70.9,33.03922
32.09677,0,37.26531,65.10714,41.3,55.75,32.88889,54.80769,77.86957,55.48571,0,2,43.34483,70.9,0
