0,0,0.75,0,0,0,0,0.173913,0,0,0,0.5,0,0,1.5
0,0,0,0.5405405,0,0,0,0.1,0,0.6136364,0,0.5,0,0,0
0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0
0,0,0,1.410256,0.1621622,0.1754386,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.6326531,1,0,0,0
0,0,0,3,0,0,0,0,0,0.7777778,0,0,0,0.08695652,0
0.0979021,0,0,3,0,0,0,0,1,0,0,2,0,0.08695652,0
0.2291667,0,0,3,0,0,0,0.02,1,0,0,0,0,0.5555556,0
0,0,0,3,0,0,0,0.02,0,0,0,0,0,0,0
0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.2692308,0,0,0,0,0
0,0,0,0,0,0,0,0.1587302,0,0.2692308,0,0,0,0,0
0,0,0,0,0,0,0,1.307692,0,0.2692308,0,1.727273,0,0,0
0,0,0,0,1.666667,0,0,1.307692,0,0.2692308,0,1.727273,0,0,0
0,0,0,0,1.666667,0,0,0.07692308,0,0,0,1.727273,0,0,0
0,0,0,0,1.666667,0,0,0.07692308,0,0,0,0,0,0,0
0.02985075,0,0,0,1.666667,0,0,0.35,1,0,0,0,0,0,0
0,0,0,0,2,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,1.571429,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0.3333333,0,0,0,0,0,0,0,0,0.03846154,0
0.5061728,0,0,0,0,0,0,0,0.03846154,0,0,0,0,0,0
1,0,0,0.55,0.07692308,0,0,0,0.03846154,0,0,0,0,0,0.6666667
0,0,0,0,0,0,0,5,0,0,0,1.9,0,0,0
0,0,0,0,0,0,0,5,0,0,0,1.9,0,0,0
0,0,0,0,0,0,0,0.03333333,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.03333333,0,0,0,0,0,0,0
0,0,0,0,0,0,1.375,0.03333333,0,0,0,0,0,0,0
0.02564103,0,0,0,0,0,0,0.03333333,0,0,0,0,0,0,0
0.02564103,0,0,0,0,0,0,0.03333333,0,0,0,0,0,0,0.1818182
0.02564103,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.6666667,0,0,2.961538,0,0,0,0,0.5454545
0,0,0,0,0.02272727,0,0,0,0,0.07692308,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0.04651163,0,0,0,2.147059,0,0,0,0,2,0
0,1,0,0.02380952,0,0,0,0.03448276,0,0,0,0,0,0,0
0.01724138,1,2,0,0,0.2933333,0,0,1.481481,0,0.4,0,0,0,0
0,0,0,0,0,0,0,0.7352941,0,0,0,0,0,0.03,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2307692,0,0,0,0,0,0,0.2142857,0,1.294118,0,0,0,0,0
1,1,0,0,0,0,0,0.2142857,0.3888889,0,0,0,0,0.1555556,0
1,0,0,0,0.04761905,0,0,0,0.3888889,0,0,0,0,0.1555556,0.03636364
0,0,0,0,0,0,0,0,0,0.06976744,0,0,0,0,0
0,0,0,0,0,0,0,0,0.08695652,0,0,0.2631579,0,0,0
0,0,0,0,0,0,0,0.02739726,0.08695652,1.227273,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2,0,3,0,2.769231,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0,2.294118,0,1.086957,0,0,0,0
0.173913,0,0,0,0,0,0,0,0,0,0,0,0,0.3170732,0
0.2417582,0,0,0,0,0,0,3,0,0,0,0,0,0,0
0,0,0,0.04166667,0,0.06666667,0,0,0,0,0,0,0,0,0
1.121212,0,0,2.526316,0.5555556,0.5106383,0,0.372093,0.4210526,0,1.243243,2.341463,0,0,0
0.03703704,0,0,0,0,0,0,1.340426,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.2222222,0
0,0,0,0,0,0,0,0,2,0,0,0,0,0.6296296,0
0,0,0,0,0.1290323,0,0,0,2,0,0,0,0,0.6296296,0
0,1.564103,0,0.4848485,0,0,0,0,0.3692308,0,0,0,0,0.04040404,0.7317073
0,1.564103,0,0,0,0,0,0.625,0,0.6774194,0,0,0,0,0
0.1538462,1.564103,0,0,0,0,0,0.1276596,1.130435,0.9259259,0,0,0,0.3230769,0
0.1627907,1.564103,0,0,0,0,1,0.1276596,1.130435,0.9259259,0,0,0,0.3230769,1
0.1627907,0,0,0,0,0,1,0.1276596,1.130435,0,0,0,0,0.3230769,0
0.1627907,0,0,0,0,0,0,0.296875,1.130435,0,0,0,0,0.3230769,0
0.7117117,0,0,0,0,0,0,0.296875,0.90625,0,0.2727273,0,0,0,0
0.1481481,0,0,0,0,0,0,0.9285714,0.7352941,0,0,0,0,0,5.117647
0,0,0,0,0,0,0,0,2.459459,0,0.1555556,0,0,0.02083333,0
0.2361111,0,0,0,0,1.071429,0,3,0,0,0,0,0,0.1304348,0
1.032258,0,4,2.391304,1.375,4.725,0,3,0,6.285714,0,0,0,0,0
0.7702703,0,0,0,0,0,0,1,0.52,0,0,0,0,0.0625,1.517857
0.8461538,0,0,3.932203,0.1666667,2.287356,0,2,2.26087,0,1.075472,1.333333,0,0.9827586,0.04761905
0,0,0,0.6666667,0.5853659,0.9210526,0,0,0,0,0.1764706,0.04411765,0,0,0
0,0,0,1.285714,0,0.04615385,0,0,0.5238095,0,0,0,0,2,0.03030303
0,0,0,1.285714,0,0.04615385,0,0,0,0,0,0,0,0,0
0,0,0,3.125,1.6875,1.326087,0,0,1.045455,0,0,0,0,0.09375,0
0,0,0,3.125,1.6875,1.326087,0,0,1.071429,0,0,0,0,0,0
0,0,0,3.125,1.6875,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.0625,0.01785714,0,0,0.2702703,0,0,0,0,0.3835616,0
1.276596,0,0,5.5,0.2166667,2.909091,0,3.057692,3,0,1.318182,0.3103448,0.8939394,3.935484,3.090909
0.5213675,0,0,0.3333333,0.2166667,0,0,0,0,0,0.1967213,0,0,0.32,0
0.625,0,0,5.4,0.09090909,5.510638,0,3.568627,1.140351,4.611111,0,0,0,7,0
0,0,0,4.75,0,2,0,3.568627,1.140351,0,0,0,0.08333333,7,0.3448276
0.6455696,0,0,1.125,0,0.6216216,0,1.275,0.1818182,0,0,2,0,0.7608696,0
0.4328358,0,0,6.842105,4.274194,1.588235,0.5283019,0,0.3055556,5.473684,0.4375,0,0,0,0
0,0,0,2,0,1.454545,0,0,0,0,0,0,0,0.6428571,0
2.948718,0,0,6.928571,7,0,0,0,0.7142857,6.135593,2.794118,0.8125,0,0.1538462,0
6.526316,0,0,4.604167,3.607843,4.552239,0,2.083333,7,4.181818,2.625,6.742857,0,4.88,0.1428571
5.539474,0,0,2,1.090909,1.333333,0.8301887,0.05263158,1.085714,0,1.378378,0,1.067797,0,6.4
7,0,5.555556,3.410256,3.338462,1.946667,3.947368,0,7,7,4.083333,0,0.1875,6.35,0
7,0,0.5,3.410256,3.338462,1.946667,0,0,0,1,0,0,0,0,0
0.9836066,0,0,3.410256,3.338462,1.946667,0,0,3,1,0,0,0,0,6.9
0.9836066,0,0,3.410256,3.338462,1.946667,0,0,3,1,0,0,0,0,0
0.9836066,0,0,0,0,0,0,0,0,0,0,0.3291139,0,0,0
0.02739726,0,0,0,0,0,4,0,0,0,0,0,0,0,0
0,0,0,0,0,0,4,0,1.675676,0,0,0,0,0.03125,0
0.9285714,0,0,0.2380952,0,0,0,0.9487179,0.7857143,0,0,0.4761905,0,0.4107143,0
0.1363636,0,0,0.2380952,0,0,0,0.9487179,0.7857143,0,0,0,0,0.4107143,0
0,0,0,5.355556,5.513889,3.191489,0,0.4117647,0.3214286,6.948718,0,1.222222,0,2.175824,0
0,0,0,5.355556,5.513889,3.191489,0,0.4117647,0.3214286,0,0,1.222222,0,0,0
0,0,0,0.4186047,0,0.01149425,0,0,0,0,0,0,0,0,0
0,0,0,0.4186047,0,0.01149425,0,0,0,0,0,0,0,0,0
0.3157895,0,0,0.4186047,0,0.01149425,0,0,0,2,0,0,0,0,0
0.3157895,0,0,0.4186047,0,0.01149425,0,0,0,2,0,0,0,0,0
0.3157895,0,0,0.4186047,0,0.01149425,0,0,0,2,0,0,0,0,0
1.15625,0,0,1.047619,0.04918033,0,0,0,2,0,0.24,0.2,0,0.8648649,0.2405063
1.15625,0,0,1.047619,0.04918033,0,0.4,0,2,0,0.24,0.2,0,0.8648649,0
0,0,0,1.916667,0.4705882,1.085714,0.4,0.3333333,2,0,0,0,0,0.3076923,0
1.131579,0,0,1.916667,0.4705882,1.085714,0.4,0.3333333,0,0,0,0,0,0,0
0,0,0,1.916667,0.4705882,1.085714,0,0.3333333,0,0,0.7692308,0,0,0,0
0,0,0,1.916667,0,1.085714,0,0,0,0.2941176,0.7692308,0,0,0,1.538462
0.09782609,0,0,0,0.8987342,0,0,0,0,0,0.7692308,0.1875,0,0,0
0,0,0,0,0.8987342,0,0,0,0,0,0,0.1875,0,0,0
0,0,0,0,0,0.2777778,0,3.846154,0,0,0,0.1875,0,0,0
0,0,0,0,0,0,0,1.235294,0,0,0,2.666667,0,0,0
0,0,0,0,0,0.7538462,0,2.387097,0.1153846,0,0,0,0,0.05050505,0
0.1071429,0,0,0,0,0.7538462,0,2.387097,0.1153846,0,0,0.09090909,0,0.05050505,0
0.1071429,0,0,0,0,0.7538462,0,2.387097,0.1153846,0,0,0.09090909,0,0.05050505,0
0.1071429,0,0,0,0,0.7538462,0,2.387097,0,0,0,0.09090909,0,0.05050505,0
0.1071429,0,0,0,0,0.7538462,0,2.387097,0,0,0,0.09090909,0,0.05050505,1.363636
0,0,0,0,0,0,0,0.1034483,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.1551724,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.1551724,0
0.3478261,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.03703704,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,2,0,0,3.333333
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1.666667,0,0,0
0,0,0,0.7307692,0,0,0,1.636364,0,0,0,0,0,0,0
0,0,0,0,0.358209,0,0,0.4285714,0,0.952381,0,0,0,0,0
0,0,0,0,0.358209,0,0,0.4285714,0,0,0,0,0,0,0
0.2608696,0,0,0,0.358209,0,0,0.4285714,0,0,0,0,0,0,0
0.2608696,0,0,0,0.358209,0,0,0,0,0,0,0,0,0,0
1.071429,0,0,0,0.358209,0,0,0,0,0,0,0,0,0,0
1.071429,0,0,0,0.02040816,0,0,0,0,0.02222222,0.08510638,0,0,0,0
1.071429,0,0,0,0.02040816,0,0.2571429,0.5714286,0,0.02222222,0.08510638,0,0,0,0
1.071429,0,0,0,0.02040816,0,3,0.5714286,0,0,0.08510638,0,0,0,0
0,0,0,0,0.02040816,0,3,0,0,0,0,1,0,0,0
0,0,0,0,0,0,2.636364,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0.08695652,0,0,1.106383,0,0,0,0.0754717,0.3409091
0,0,0,0.4705882,0,0,0,0,0,0,0,0.5,0,0,0
0,0,0,0.4705882,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.5121951,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0.5121951,0,0,0.8,3,0,0,0,0,0,0,0
0,0,2,0,0,0,0.8,0,0,0,0,0,0,0,0
0,0,2,0,0,0,0.8,0,0,0,0,0,0,0,0
0,0,2,0,0,0,0,0.6046512,0,0.5833333,0,0,0,0.2083333,0
0,0,2,0.8888889,0,0,0,0,0,0.5833333,0,0,0,0.2083333,0
0,0,0,0.8888889,0,0,0,0,0,0.5833333,0,0,0,0.2083333,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.06944444,0,0,0,0,0,0,0,0,0.2352941,0,0,0,0,0
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.36,0,0.04132231,0,1,0,0,0,0,0,0,0
0.1518987,0,0,0.36,0,0.04132231,0,1,0,0,0,0,0,0,0.3076923
0.1518987,0,0,0.36,0,0,0,0,2,0,0,0,0,0,0
0,0,0,0.36,0.0625,0,0,0,1.451613,1.028571,0,0,0,0,0.03278689
0,0,0,0.1818182,0.4117647,0,0,0.2352941,0.9444444,2.028571,0.05454545,0.5,0,0,0.2777778
0,0,0,0.1818182,0.4117647,0,0,0.2352941,0,0,0,0,0,0,0
0.01041667,0,0,0.1818182,0.02631579,0,0,0,0,0.05,0,0,0,0,0
0,0,0,0,0,0.1555556,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.04761905,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.02941176,0,0.2333333,0,0,0,0,0
0,0,0,0,0,0,0,0.02941176,0,0.2333333,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.2333333,0,0,0,0,0
0.2654867,0,0.969697,0,0,0,0.5,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,0.1555556,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.1555556,0,0,0,0,0
0.0620155,0,0,0,0,0,1.5,0.5777778,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.02439024,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5438596,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333333
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.3333333,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1.285714,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1.285714,0,0,1,0.09090909,0,0,0
0,0,0,0,0,0,0,1.285714,0,5.727273,0,0,0,0,0
0,0,0,0,3.157895,0,0,1.285714,0,0.375,0,0,0,0,0
0,0,0,0,0,0,0.1886792,1.285714,0,0,0,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3030303,0,0,0.7777778,0,0,0,5,0,0,0,0,0,0,0
0.3030303,0,0,0,0,0,0,3,0,0,0,0,0,0,0
0.05555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.7333333,0,0.4181818,0,2,0.07142857,0,0,0,0,0,0
0,0,0,0.7333333,0,0.4181818,0,0.2857143,0.6,0,0,0,0,0,0
0,0,0,0.7333333,0,0,0,2.461538,0,0,0,0,0,0,0
0,0,0,0.7333333,0,0,0.09090909,0.106383,2,7,0,0,0,1.777778,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08108108,0,0,2.085106,0.4054054,0,0,1.135593,0.1304348,2.571429,0,0,0,0,0
0,0,0,0.4516129,0,0.09756098,0,0.7058824,0,0,0,0,0,0.1125,0
0.1666667,0,0,1.631579,0.1034483,0,0,0,2.69697,0,3.033333,0,0,0,0
0,0,0,0,0.1960784,0,0.3529412,0.4716981,0,0.1666667,0,0,0,0.2857143,0
0.09302326,0,0,0.6111111,0,0,0,0.6,1,0,0,0.4642857,0,1.168539,0.06976744
2.265306,0,0,0.2608696,0,1.575342,0,0,1,0,0,0,0,0,1.962963
0,0,0,0,0,0,0,0,0.5319149,0,0,0,0,0,0
0.06756757,0,0,0,0,0,0,0,1.142857,0,0,0,0,0,0.02941176
0,0,0,0,0,0,0,2.658537,0.8301887,0,0,0,0,0.03921569,0
4.182927,0,0,0,0,0,0,1.68,2.789474,0,0,1.454545,0,0.03921569,0
0,0,0,0,0.2674419,0,0,0.4166667,2.767442,0.875,0,0.07142857,0,0.2195122,0.5714286
0,0,0,2.36,2.642857,0.3157895,0,2.44,0,0,0,0,0,0,0
0,0,0,0.6,0,0.08695652,0,1.157895,0.8,0.7674419,0,0,0,0.3076923,0
0,0,0,0,0,0,0,0.8076923,0.3,0,0,0.8064516,0,0.6034483,0
0.6730769,0,0.1818182,1.764706,0.4615385,0.5096154,0.4615385,4.441176,0.8888889,3.482759,0,0.1111111,0.1190476,0.5806452,0.2608696
0.6730769,0,0.1818182,1.764706,0.4615385,0.5096154,0.4,4.441176,0.8888889,0,0,0.1111111,0,0.5806452,0
0,0,0.1818182,0.75,0.115942,0.02105263,0,0,0,0,0,0,0,0.2040816,0
0.0952381,0,0.4347826,0,0,0,0,2.1875,0,0,0,0,0,0.1532847,0
0,0,0.4347826,0,0,0,0,0,0,0,0,0,0.2121212,0.1532847,0.05109489
1.117117,0,0,4,0,0,0,0,0,0.5714286,0,0,0.1851852,0,0
1.117117,0,0,4,1.738095,0,0,0,2,3.395833,0.7575758,0,0,1.4,0
0.5964912,0,0,4,1.738095,0,0,1.8,0,3.395833,0,0,0,0,0
0,0,0,1.5,0,0,0,0,1.090909,0,0,0,0,0,0
0.7619048,0,0,4.458333,1.860465,0.8684211,0,0,0,0,0,3,0,1.153846,0
0.1016949,0,1.866667,3.674419,6.25,3.378205,0,0,3.487805,2.782051,0.1944444,0,0,4.610169,0
0.1016949,0,0,3.111111,0.6666667,1.214286,0,1.692308,3.487805,4.576923,0.1944444,0,0,4.610169,0
0.9090909,0,1,3.111111,0.6666667,1.214286,5,3,0,4.576923,0,0,0,4.610169,0
0,0,0,3.111111,0.6666667,1.214286,0,3,0,0,0,0,0,4.610169,0
1.076923,0,0,3.111111,0.6666667,1.214286,0,3,0,6.65,3.222222,0,0,7,1.25
0,0,0,3.111111,0.6666667,1.214286,0,3,0,0,3.222222,0.1,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.01923077,0
2.738462,0,0.5,2.45,2.309524,0,0.6393443,0,4.428571,0,0,1.315789,0.1521739,6.961538,6.333333
0,0,0.3541667,2.45,2.309524,0,0,0,0,0,0,0,0,0.1395349,0
1.733333,0,0.3541667,1.736842,0,0,0,0,2.621622,0,0,1.736842,0,2.128571,0
0.6363636,0,0.3541667,0,0,0,0.8181818,0,2.967742,2.454545,0,1.736842,0,1.636364,0
0,0,0.3541667,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.3541667,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.3541667,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.1818182,0,0,0,0,0
0,0,0,0.1,0.6037736,0.0754717,7,0,4,1.484848,3.2,0,0,2.413793,0
0.4142857,0,0,0.1,5.724138,2.608696,0,2.333333,0,7,3.2,0,0,0,0
2.473684,0,0,0,0,0,0,0.3,0,7,3.2,0,0,0,0
0,0,0,0,0,0,0,0.3,1,0.96,0,0,0,1.171053,0
7,0,0,0,0,0,0,0,5.818182,0,0,6.909091,0,0,0
0,0,0,0,0.9,0,0,0,0,0,0,0,0,0.07142857,0
0,0,0,4.666667,0,5.923077,0,0.6363636,0,0,0,0,0,0.07142857,0
0,0,0,4.666667,0,5.923077,0,0.6363636,0.325,0,0,0,0.1355932,0,0
0,0,0,4.666667,0,0.4363636,0,0,0.325,0,0,0,0,0,0
0.09375,0,0,0,0.4909091,0,0,0,0,0,0,0,0,0.5283019,0
0,0,0,6.761905,4.74,4.588235,0,0.4166667,2.106383,0.125,0,0,0,0,1
0,0,0,6.761905,4.74,4.588235,0,0.4166667,2.106383,0.125,1.571429,0,0,0,1
0,0,0,6.761905,4.74,4.588235,0,0.4166667,2.106383,0.125,1.571429,0,0,0,3
1.37037,0,0,6.761905,4.74,4.588235,0,0.4166667,2.106383,0.125,1.571429,0,0,0,1.625
1.37037,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.37037,0,0,0,0.7894737,1.109589,0,2,0,0.09090909,0,3,0,0,1
1.37037,0,0,0,0.7894737,0,0,2,0,0,0,3,0,0,0
1.37037,0,0,0,0.7894737,0,0,2,0,0,0,2,0,0,0
1.37037,0,0,0,0.7894737,0,0,2,0,0,0,0,0,0,2.111111
0,0,0,1.555556,0,0.7608696,0,0.6428571,1.2,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.1304348,0,0,0,0,0,0,0,0,0
0,0,0,0,0.5,0,0,0,0,5.235294,0,0,0,0,0
0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.6153846,0,0,0
